Municipality name,party_name,Votes
Veenendaal,BIJ1,110
Veenendaal,Splinter,86
Veenendaal,Trots op Nederland (TROTS),55
Veenendaal,Piratenpartij,49
Veenendaal,JONG,44
Veenendaal,NLBeter,23
Veenendaal,Lijst Henk Krol,22
Veenendaal,JEZUS LEEFT,21
Veenendaal,OPRECHT,17
Veenendaal,DE FEESTPARTIJ (DFP),14
Veenendaal,LP (Libertaire Partij),13
Veenendaal,U-Buntu Connected Front,3
Veenendaal,Vrij en Sociaal Nederland,3
Veere,VVD,3468
Veere,Staatkundig Gereformeerde Partij (SGP),2210
Veere,CDA,2050
Veere,D66,1589
Veere,PVV (Partij voor de Vrijheid),979
Veere,ChristenUnie,900
Veere,Partij van de Arbeid (P.v.d.A.),874
Veere,Forum voor Democratie,636
Veere,SP (Socialistische Partij),556
Veere,Partij voor de Dieren,526
Veere,GROENLINKS,381
Veere,JA21,342
Veere,BBB,210
Veere,Volt,178
Veere,50PLUS,169
Veere,Splinter,39
Veere,CODE ORANJE,34
Veere,Piratenpartij,21
Veere,BIJ1,20
Veere,JEZUS LEEFT,19
Veere,Lijst Henk Krol,15
Veere,"Blanco (Zeven, A.J.L.B.)",14
Veere,JONG,13
Veere,NLBeter,10
Veere,OPRECHT,8
Veere,DENK,5
Veere,LP (Libertaire Partij),3
Veere,NIDA,3
Veere,Partij van de Eenheid,0
Veldhoven,VVD,8339
Veldhoven,D66,4089
Veldhoven,PVV (Partij voor de Vrijheid),3187
Veldhoven,CDA,2671
Veldhoven,SP (Socialistische Partij),2210
Veldhoven,Forum voor Democratie,1322
Veldhoven,Partij van de Arbeid (P.v.d.A.),1319
Veldhoven,GROENLINKS,1074
Veldhoven,Partij voor de Dieren,747
Veldhoven,Volt,666
Veldhoven,JA21,593
Veldhoven,50PLUS,419
Veldhoven,ChristenUnie,334
Veldhoven,CODE ORANJE,151
Veldhoven,DENK,91
Veldhoven,BBB,90
Veldhoven,Splinter,80
Veldhoven,JONG,55
Veldhoven,BIJ1,52
Veldhoven,Piratenpartij,48
Veldhoven,Lijst Henk Krol,46
Veldhoven,Staatkundig Gereformeerde Partij (SGP),46
Veldhoven,Trots op Nederland (TROTS),41
Veldhoven,DE FEESTPARTIJ (DFP),34
Veldhoven,NIDA,22
Veldhoven,NLBeter,22
Veldhoven,"Blanco (Zeven, A.J.L.B.)",15
Veldhoven,OPRECHT,11
Veldhoven,JEZUS LEEFT,9
Veldhoven,LP (Libertaire Partij),9
Veldhoven,Partij van de Eenheid,1
Velsen,VVD,9902
Velsen,D66,6625
Velsen,PVV (Partij voor de Vrijheid),5815
Velsen,CDA,2834
Velsen,Forum voor Democratie,2676
Velsen,SP (Socialistische Partij),2615
Velsen,Partij van de Arbeid (P.v.d.A.),2271
Velsen,GROENLINKS,1779
Velsen,Partij voor de Dieren,1726
Velsen,JA21,1210
Velsen,ChristenUnie,877
Velsen,Volt,875
Velsen,DENK,562
Velsen,50PLUS,501
Velsen,CODE ORANJE,180
Velsen,BIJ1,165
Velsen,BBB,128
Velsen,Trots op Nederland (TROTS),128
Velsen,Splinter,125
Velsen,Staatkundig Gereformeerde Partij (SGP),106
Velsen,Piratenpartij,84
Velsen,JONG,73
Velsen,DE FEESTPARTIJ (DFP),46
Velsen,Lijst Henk Krol,45
Velsen,NIDA,45
Velsen,NLBeter,39
Velsen,OPRECHT,29
Velsen,LP (Libertaire Partij),16
Velsen,Vrij en Sociaal Nederland,14
Velsen,Wij zijn Nederland,7
Velsen,U-Buntu Connected Front,2
Venlo,VVD,11983
Venlo,PVV (Partij voor de Vrijheid),10215
Venlo,D66,7273
Venlo,CDA,5329
Venlo,SP (Socialistische Partij),3803
Venlo,Partij van de Arbeid (P.v.d.A.),3473
Venlo,Forum voor Democratie,3251
Venlo,GROENLINKS,2342
Venlo,DENK,1840
Venlo,Partij voor de Dieren,1712
Venlo,JA21,1120
Venlo,Volt,815
Venlo,50PLUS,814
Venlo,ChristenUnie,317
Venlo,BBB,190
Venlo,NIDA,178
Venlo,Splinter,150
Venlo,CODE ORANJE,141
Venlo,BIJ1,120
Venlo,Trots op Nederland (TROTS),104
Venlo,Piratenpartij,99
Venlo,JONG,72
Venlo,Staatkundig Gereformeerde Partij (SGP),64
Venlo,Lijst Henk Krol,62
Venlo,"Blanco (Zeven, A.J.L.B.)",59
Venlo,NLBeter,46
Venlo,LP (Libertaire Partij),44
Venlo,DE FEESTPARTIJ (DFP),40
Venlo,OPRECHT,30
Venlo,Partij van de Eenheid,6
Venlo,Wij zijn Nederland,6
Venray,VVD,6325
Venray,D66,3647
Venray,CDA,3419
Venray,PVV (Partij voor de Vrijheid),3291
Venray,SP (Socialistische Partij),2110
Venray,Partij van de Arbeid (P.v.d.A.),1314
Venray,Forum voor Democratie,1261
Venray,GROENLINKS,995
Venray,Partij voor de Dieren,585
Venray,BBB,549
Venray,JA21,491
Venray,Volt,433
Venray,DENK,374
Venray,50PLUS,329
Venray,ChristenUnie,157
Venray,CODE ORANJE,73
Venray,Splinter,55
Venray,NIDA,54
Venray,Trots op Nederland (TROTS),46
Venray,BIJ1,45
Venray,JONG,40
Venray,Staatkundig Gereformeerde Partij (SGP),32
Venray,Piratenpartij,30
Venray,"Blanco (Zeven, A.J.L.B.)",24
Venray,DE FEESTPARTIJ (DFP),19
Venray,Lijst Henk Krol,19
Venray,NLBeter,19
Venray,Partij van de Eenheid,12
Venray,LP (Libertaire Partij),9
Venray,OPRECHT,7
Venray,Wij zijn Nederland,6
Vijfheerenlanden,VVD,7902
Vijfheerenlanden,CDA,4265
Vijfheerenlanden,PVV (Partij voor de Vrijheid),4089
Vijfheerenlanden,D66,3792
Vijfheerenlanden,Staatkundig Gereformeerde Partij (SGP),2813
Vijfheerenlanden,ChristenUnie,2532
Vijfheerenlanden,Partij van de Arbeid (P.v.d.A.),1637
Vijfheerenlanden,Forum voor Democratie,1612
Vijfheerenlanden,SP (Socialistische Partij),1608
Vijfheerenlanden,GROENLINKS,985
Vijfheerenlanden,DENK,962
Vijfheerenlanden,Partij voor de Dieren,865
Vijfheerenlanden,JA21,804
Vijfheerenlanden,Volt,451
Vijfheerenlanden,50PLUS,333
Vijfheerenlanden,BBB,285
Vijfheerenlanden,BIJ1,104
Vijfheerenlanden,CODE ORANJE,92
Vijfheerenlanden,NIDA,76
Vijfheerenlanden,Splinter,73
Vijfheerenlanden,Piratenpartij,61
Vijfheerenlanden,Trots op Nederland (TROTS),59
Vijfheerenlanden,JONG,39
Vijfheerenlanden,Lijst Henk Krol,31
Vijfheerenlanden,DE FEESTPARTIJ (DFP),30
Vijfheerenlanden,OPRECHT,30
Vijfheerenlanden,NLBeter,18
Vijfheerenlanden,LP (Libertaire Partij),17
Vijfheerenlanden,JEZUS LEEFT,15
Vijfheerenlanden,Vrij en Sociaal Nederland,6
Vijfheerenlanden,U-Buntu Connected Front,3
Vlaardingen,VVD,8374
Vlaardingen,PVV (Partij voor de Vrijheid),5479
Vlaardingen,D66,5066
Vlaardingen,SP (Socialistische Partij),2942
Vlaardingen,CDA,2734
Vlaardingen,DENK,2393
Vlaardingen,Partij van de Arbeid (P.v.d.A.),2353
Vlaardingen,Forum voor Democratie,2277
Vlaardingen,GROENLINKS,1619
Vlaardingen,JA21,1431
Vlaardingen,Partij voor de Dieren,1431
Vlaardingen,ChristenUnie,1173
Vlaardingen,Volt,578
Vlaardingen,Staatkundig Gereformeerde Partij (SGP),574
Vlaardingen,50PLUS,500
Vlaardingen,BIJ1,277
Vlaardingen,NIDA,275
Vlaardingen,CODE ORANJE,207
Vlaardingen,Splinter,120
Vlaardingen,Piratenpartij,86
Vlaardingen,BBB,76
Vlaardingen,JONG,64
Vlaardingen,"Blanco (Zeven, A.J.L.B.)",37
Vlaardingen,Lijst Henk Krol,35
Vlaardingen,NLBeter,34
Vlaardingen,JEZUS LEEFT,23
Vlaardingen,LP (Libertaire Partij),20
Vlaardingen,OPRECHT,17
Vlaardingen,Modern Nederland,15
Vlaardingen,Wij zijn Nederland,7
Vlieland,VVD,248
Vlieland,D66,188
Vlieland,CDA,67
Vlieland,PVV (Partij voor de Vrijheid),66
Vlieland,SP (Socialistische Partij),65
Vlieland,Partij van de Arbeid (P.v.d.A.),64
Vlieland,GROENLINKS,54
Vlieland,Partij voor de Dieren,52
Vlieland,Forum voor Democratie,32
Vlieland,JA21,31
Vlieland,Volt,29
Vlieland,ChristenUnie,15
Vlieland,50PLUS,11
Vlieland,BBB,6
Vlieland,BIJ1,6
Vlieland,CODE ORANJE,6
Vlieland,Trots op Nederland (TROTS),5
Vlieland,JONG,3
Vlieland,Splinter,3
Vlieland,NLBeter,2
Vlieland,Piratenpartij,1
Vlieland,De Groenen,0
Vlieland,DENK,0
Vlieland,JEZUS LEEFT,0
Vlieland,Lijst Henk Krol,0
Vlieland,LP (Libertaire Partij),0
Vlieland,NIDA,0
Vlieland,OPRECHT,0
Vlieland,Partij voor de Republiek,0
Vlieland,Staatkundig Gereformeerde Partij (SGP),0
Vlieland,Vrij en Sociaal Nederland,0
Vlissingen,VVD,4975
Vlissingen,D66,2987
Vlissingen,PVV (Partij voor de Vrijheid),2867
Vlissingen,CDA,1945
Vlissingen,Partij van de Arbeid (P.v.d.A.),1899
Vlissingen,SP (Socialistische Partij),1854
Vlissingen,Forum voor Democratie,1824
Vlissingen,Partij voor de Dieren,1014
Vlissingen,GROENLINKS,920
Vlissingen,ChristenUnie,789
Vlissingen,JA21,608
Vlissingen,50PLUS,544
Vlissingen,Staatkundig Gereformeerde Partij (SGP),493
Vlissingen,DENK,399
Vlissingen,Volt,355
Vlissingen,BBB,150
Vlissingen,CODE ORANJE,138
Vlissingen,BIJ1,127
Vlissingen,Splinter,97
Vlissingen,Piratenpartij,79
Vlissingen,NIDA,51
Vlissingen,JONG,45
Vlissingen,NLBeter,39
Vlissingen,"Blanco (Zeven, A.J.L.B.)",35
Vlissingen,OPRECHT,34
Vlissingen,JEZUS LEEFT,33
Vlissingen,Lijst Henk Krol,26
Vlissingen,Partij van de Eenheid,11
Vlissingen,LP (Libertaire Partij),7
Voerendaal,VVD,1909
Voerendaal,PVV (Partij voor de Vrijheid),1209
Voerendaal,D66,1115
Voerendaal,CDA,1064
Voerendaal,Partij van de Arbeid (P.v.d.A.),699
Voerendaal,SP (Socialistische Partij),595
Voerendaal,Forum voor Democratie,436
Voerendaal,Partij voor de Dieren,350
Voerendaal,GROENLINKS,314
Voerendaal,JA21,174
Voerendaal,Volt,127
Voerendaal,50PLUS,106
Voerendaal,ChristenUnie,80
Voerendaal,BBB,61
Voerendaal,Splinter,32
Voerendaal,CODE ORANJE,21
Voerendaal,DENK,17
Voerendaal,JONG,16
Voerendaal,BIJ1,14
Voerendaal,Lijst Henk Krol,11
Voerendaal,Staatkundig Gereformeerde Partij (SGP),11
Voerendaal,"Blanco (Zeven, A.J.L.B.)",10
Voerendaal,Piratenpartij,10
Voerendaal,Trots op Nederland (TROTS),10
Voerendaal,NLBeter,6
Voerendaal,DE FEESTPARTIJ (DFP),4
Voerendaal,OPRECHT,3
Voerendaal,LP (Libertaire Partij),1
Voerendaal,NIDA,0
Voerendaal,Partij van de Eenheid,0
Voerendaal,Wij zijn Nederland,0
Voorschoten,VVD,4410
Voorschoten,D66,3362
Voorschoten,CDA,1516
Voorschoten,PVV (Partij voor de Vrijheid),1285
Voorschoten,GROENLINKS,955
Voorschoten,Partij van de Arbeid (P.v.d.A.),789
Voorschoten,Partij voor de Dieren,679
Voorschoten,SP (Socialistische Partij),630
Voorschoten,Forum voor Democratie,552
Voorschoten,Volt,551
Voorschoten,JA21,483
Voorschoten,ChristenUnie,372
Voorschoten,50PLUS,138
Voorschoten,DENK,107
Voorschoten,CODE ORANJE,87
Voorschoten,BIJ1,61
Voorschoten,Staatkundig Gereformeerde Partij (SGP),56
Voorschoten,Splinter,46
Voorschoten,BBB,38
Voorschoten,NIDA,31
Voorschoten,Piratenpartij,26
Voorschoten,NLBeter,19
Voorschoten,JONG,18
Voorschoten,Lijst Henk Krol,9
Voorschoten,"Blanco (Zeven, A.J.L.B.)",8
Voorschoten,LP (Libertaire Partij),6
Voorschoten,JEZUS LEEFT,3
Voorschoten,OPRECHT,2
Voorschoten,Modern Nederland,1
Voorschoten,U-Buntu Connected Front,1
Voorst,VVD,4598
Voorst,D66,2336
Voorst,CDA,2188
Voorst,PVV (Partij voor de Vrijheid),1344
Voorst,Partij van de Arbeid (P.v.d.A.),859
Voorst,SP (Socialistische Partij),824
Voorst,BBB,811
Voorst,GROENLINKS,619
Voorst,Forum voor Democratie,524
Voorst,Partij voor de Dieren,443
Voorst,ChristenUnie,437
Voorst,JA21,348
Voorst,Staatkundig Gereformeerde Partij (SGP),299
Voorst,Volt,278
Voorst,50PLUS,180
Voorst,DENK,63
Voorst,CODE ORANJE,60
Voorst,Splinter,36
Voorst,JONG,28
Voorst,Piratenpartij,21
Voorst,BIJ1,20
Voorst,Trots op Nederland (TROTS),19
Voorst,"Blanco (Zeven, A.J.L.B.)",15
Voorst,OPRECHT,12
Voorst,JEZUS LEEFT,11
Voorst,Lijst Henk Krol,8
Voorst,NLBeter,4
Voorst,LP (Libertaire Partij),3
Voorst,NIDA,1
Voorst,U-Buntu Connected Front,0
Vught,VVD,5765
Vught,D66,4272
Vught,CDA,1831
Vught,PVV (Partij voor de Vrijheid),1508
Vught,SP (Socialistische Partij),1323
Vught,GROENLINKS,994
Vught,Partij van de Arbeid (P.v.d.A.),959
Vught,Partij voor de Dieren,717
Vught,Forum voor Democratie,635
Vught,Volt,539
Vught,JA21,353
Vught,ChristenUnie,220
Vught,50PLUS,173
Vught,BBB,95
Vught,Splinter,52
Vught,BIJ1,50
Vught,CODE ORANJE,50
Vught,OPRECHT,39
Vught,Piratenpartij,36
Vught,DENK,35
Vught,JONG,31
Vught,Staatkundig Gereformeerde Partij (SGP),27
Vught,Trots op Nederland (TROTS),27
Vught,Lijst Henk Krol,19
Vught,"Blanco (Zeven, A.J.L.B.)",18
Vught,DE FEESTPARTIJ (DFP),14
Vught,NLBeter,10
Vught,LP (Libertaire Partij),7
Vught,NIDA,7
Vught,JEZUS LEEFT,4
Vught,Partij van de Eenheid,2
Waadhoeke,VVD,5118
Waadhoeke,CDA,4929
Waadhoeke,D66,3101
Waadhoeke,PVV (Partij voor de Vrijheid),2866
Waadhoeke,Partij van de Arbeid (P.v.d.A.),2841
Waadhoeke,SP (Socialistische Partij),2151
Waadhoeke,Forum voor Democratie,2135
Waadhoeke,ChristenUnie,1212
Waadhoeke,GROENLINKS,935
Waadhoeke,Partij voor de Dieren,894
Waadhoeke,BBB,866
Waadhoeke,JA21,517
Waadhoeke,Volt,361
Waadhoeke,50PLUS,223
Waadhoeke,Staatkundig Gereformeerde Partij (SGP),153
Waadhoeke,CODE ORANJE,88
Waadhoeke,Splinter,88
Waadhoeke,Trots op Nederland (TROTS),61
Waadhoeke,Piratenpartij,59
Waadhoeke,JONG,44
Waadhoeke,BIJ1,37
Waadhoeke,DENK,30
Waadhoeke,OPRECHT,25
Waadhoeke,JEZUS LEEFT,20
Waadhoeke,NLBeter,18
Waadhoeke,Lijst Henk Krol,17
Waadhoeke,LP (Libertaire Partij),6
Waadhoeke,Partij voor de Republiek,6
Waadhoeke,Vrij en Sociaal Nederland,6
Waadhoeke,De Groenen,3
Waadhoeke,NIDA,3
Waalre,VVD,3225
Waalre,D66,2271
Waalre,CDA,1127
Waalre,PVV (Partij voor de Vrijheid),912
Waalre,SP (Socialistische Partij),654
Waalre,GROENLINKS,556
Waalre,Partij van de Arbeid (P.v.d.A.),462
Waalre,Volt,416
Waalre,Partij voor de Dieren,406
Waalre,Forum voor Democratie,383
Waalre,JA21,222
Waalre,ChristenUnie,135
Waalre,50PLUS,134
Waalre,Splinter,41
Waalre,CODE ORANJE,36
Waalre,BIJ1,29
Waalre,BBB,26
Waalre,Piratenpartij,25
Waalre,DENK,22
Waalre,Trots op Nederland (TROTS),21
Waalre,Staatkundig Gereformeerde Partij (SGP),20
Waalre,Lijst Henk Krol,19
Waalre,JONG,17
Waalre,DE FEESTPARTIJ (DFP),10
Waalre,NLBeter,10
Waalre,NIDA,9
Waalre,LP (Libertaire Partij),5
Waalre,Partij van de Eenheid,4
Waalre,"Blanco (Zeven, A.J.L.B.)",3
Waalre,JEZUS LEEFT,2
Waalre,OPRECHT,2
Waalwijk,VVD,7732
Waalwijk,PVV (Partij voor de Vrijheid),3998
Waalwijk,D66,3459
Waalwijk,CDA,2685
Waalwijk,SP (Socialistische Partij),2115
Waalwijk,Forum voor Democratie,1505
Waalwijk,Partij van de Arbeid (P.v.d.A.),1086
Waalwijk,GROENLINKS,870
Waalwijk,Partij voor de Dieren,790
Waalwijk,ChristenUnie,747
Waalwijk,JA21,666
Waalwijk,Staatkundig Gereformeerde Partij (SGP),614
Waalwijk,DENK,522
Waalwijk,50PLUS,363
Waalwijk,Volt,326
Waalwijk,BBB,150
Waalwijk,CODE ORANJE,105
Waalwijk,Splinter,87
Waalwijk,Piratenpartij,53
Waalwijk,JONG,51
Waalwijk,NIDA,42
Waalwijk,BIJ1,41
Waalwijk,Lijst Henk Krol,37
Waalwijk,OPRECHT,32
Waalwijk,DE FEESTPARTIJ (DFP),29
Waalwijk,"Blanco (Zeven, A.J.L.B.)",26
Waalwijk,NLBeter,24
Waalwijk,LP (Libertaire Partij),18
Waalwijk,JEZUS LEEFT,15
Waalwijk,Partij van de Eenheid,3
Waalwijk,U-Buntu Connected Front,1
Waddinxveen,VVD,4402
Waddinxveen,D66,2159
Waddinxveen,PVV (Partij voor de Vrijheid),1828
Waddinxveen,ChristenUnie,1742
Waddinxveen,CDA,1716
Waddinxveen,Staatkundig Gereformeerde Partij (SGP),1538
Waddinxveen,Forum voor Democratie,984
Waddinxveen,SP (Socialistische Partij),764
Waddinxveen,Partij van de Arbeid (P.v.d.A.),762
Waddinxveen,JA21,616
Waddinxveen,GROENLINKS,494
Waddinxveen,Partij voor de Dieren,487
Waddinxveen,DENK,323
Waddinxveen,Volt,266
Waddinxveen,50PLUS,212
Waddinxveen,CODE ORANJE,89
Waddinxveen,NIDA,76
Waddinxveen,BBB,73
Waddinxveen,Splinter,47
Waddinxveen,BIJ1,43
Waddinxveen,JONG,31
Waddinxveen,Piratenpartij,26
Waddinxveen,Lijst Henk Krol,25
Waddinxveen,"Blanco (Zeven, A.J.L.B.)",19
Waddinxveen,OPRECHT,19
Waddinxveen,NLBeter,16
Waddinxveen,JEZUS LEEFT,12
Waddinxveen,LP (Libertaire Partij),7
Waddinxveen,Modern Nederland,3
Waddinxveen,U-Buntu Connected Front,3
Wageningen,D66,5522
Wageningen,GROENLINKS,3484
Wageningen,VVD,3155
Wageningen,Volt,1951
Wageningen,Partij van de Arbeid (P.v.d.A.),1797
Wageningen,Partij voor de Dieren,1457
Wageningen,CDA,1443
Wageningen,PVV (Partij voor de Vrijheid),1247
Wageningen,SP (Socialistische Partij),1173
Wageningen,ChristenUnie,1016
Wageningen,Forum voor Democratie,622
Wageningen,JA21,331
Wageningen,BIJ1,303
Wageningen,Staatkundig Gereformeerde Partij (SGP),192
Wageningen,DENK,158
Wageningen,50PLUS,124
Wageningen,BBB,82
Wageningen,Piratenpartij,75
Wageningen,Splinter,59
Wageningen,CODE ORANJE,46
Wageningen,NIDA,43
Wageningen,"Blanco (Zeven, A.J.L.B.)",40
Wageningen,JONG,32
Wageningen,Trots op Nederland (TROTS),20
Wageningen,LP (Libertaire Partij),18
Wageningen,NLBeter,18
Wageningen,U-Buntu Connected Front,7
Wageningen,JEZUS LEEFT,6
Wageningen,Lijst Henk Krol,4
Wageningen,OPRECHT,4
Wassenaar,VVD,5594
Wassenaar,D66,2475
Wassenaar,PVV (Partij voor de Vrijheid),1589
Wassenaar,CDA,1477
Wassenaar,Forum voor Democratie,595
Wassenaar,Partij voor de Dieren,539
Wassenaar,JA21,490
Wassenaar,Volt,447
Wassenaar,Partij van de Arbeid (P.v.d.A.),443
Wassenaar,GROENLINKS,430
Wassenaar,SP (Socialistische Partij),428
Wassenaar,ChristenUnie,225
Wassenaar,50PLUS,111
Wassenaar,CODE ORANJE,96
Wassenaar,BBB,57
Wassenaar,BIJ1,53
Wassenaar,DENK,44
Wassenaar,Staatkundig Gereformeerde Partij (SGP),41
Wassenaar,Splinter,31
Wassenaar,"Blanco (Zeven, A.J.L.B.)",22
Wassenaar,NLBeter,20
Wassenaar,Piratenpartij,19
Wassenaar,JONG,16
Wassenaar,LP (Libertaire Partij),13
Wassenaar,Lijst Henk Krol,10
Wassenaar,JEZUS LEEFT,4
Wassenaar,OPRECHT,4
Wassenaar,NIDA,2
Wassenaar,Modern Nederland,1
Wassenaar,U-Buntu Connected Front,0
Waterland,VVD,2888
Waterland,D66,1948
Waterland,CDA,1201
Waterland,PVV (Partij voor de Vrijheid),1160
Waterland,Partij van de Arbeid (P.v.d.A.),773
Waterland,GROENLINKS,660
Waterland,Partij voor de Dieren,550
Waterland,Forum voor Democratie,529
Waterland,SP (Socialistische Partij),514
Waterland,JA21,406
Waterland,Volt,359
Waterland,ChristenUnie,208
Waterland,BBB,143
Waterland,50PLUS,104
Waterland,BIJ1,78
Waterland,"Blanco (Zeven, A.J.L.B.)",66
Waterland,Splinter,30
Waterland,Staatkundig Gereformeerde Partij (SGP),30
Waterland,CODE ORANJE,28
Waterland,Trots op Nederland (TROTS),27
Waterland,DENK,23
Waterland,Piratenpartij,23
Waterland,JONG,13
Waterland,NLBeter,13
Waterland,DE FEESTPARTIJ (DFP),8
Waterland,Lijst Henk Krol,8
Waterland,LP (Libertaire Partij),8
Waterland,NIDA,7
Waterland,OPRECHT,3
Waterland,JEZUS LEEFT,1
Waterland,U-Buntu Connected Front,1
Waterland,Wij zijn Nederland,0
Weert,VVD,7257
Weert,PVV (Partij voor de Vrijheid),4277
Weert,D66,3833
Weert,CDA,3254
Weert,SP (Socialistische Partij),2030
Weert,GROENLINKS,1759
Weert,Forum voor Democratie,1700
Weert,Partij van de Arbeid (P.v.d.A.),1551
Weert,Partij voor de Dieren,775
Weert,JA21,764
Weert,DENK,614
Weert,Volt,495
Weert,50PLUS,368
Weert,ChristenUnie,213
Weert,BBB,195
Weert,Splinter,111
Weert,NIDA,97
Weert,Trots op Nederland (TROTS),76
Weert,CODE ORANJE,73
Weert,JONG,60
Weert,BIJ1,58
Weert,Piratenpartij,54
Weert,Lijst Henk Krol,43
Weert,Staatkundig Gereformeerde Partij (SGP),36
Weert,"Blanco (Zeven, A.J.L.B.)",31
Weert,OPRECHT,26
Weert,DE FEESTPARTIJ (DFP),19
Weert,NLBeter,18
Weert,LP (Libertaire Partij),11
Weert,Partij van de Eenheid,9
Weert,Wij zijn Nederland,2
Weesp,VVD,2841
Weesp,D66,2558
Weesp,PVV (Partij voor de Vrijheid),928
Weesp,CDA,873
Weesp,GROENLINKS,795
Weesp,Partij van de Arbeid (P.v.d.A.),773
Weesp,SP (Socialistische Partij),638
Weesp,Partij voor de Dieren,609
Weesp,DENK,414
Weesp,Volt,407
Weesp,Forum voor Democratie,393
Weesp,JA21,264
Weesp,ChristenUnie,181
Weesp,BIJ1,105
Weesp,50PLUS,101
Weesp,BBB,76
Weesp,CODE ORANJE,38
Weesp,Staatkundig Gereformeerde Partij (SGP),37
Weesp,Splinter,28
Weesp,NIDA,25
Weesp,Piratenpartij,22
Weesp,NLBeter,19
Weesp,JONG,17
Weesp,Trots op Nederland (TROTS),15
Weesp,Lijst Henk Krol,12
Weesp,LP (Libertaire Partij),7
Weesp,DE FEESTPARTIJ (DFP),6
Weesp,Vrij en Sociaal Nederland,5
Weesp,OPRECHT,4
Weesp,Wij zijn Nederland,3
Weesp,U-Buntu Connected Front,0
West Betuwe,VVD,8238
West Betuwe,PVV (Partij voor de Vrijheid),4521
West Betuwe,CDA,3587
West Betuwe,D66,3470
West Betuwe,Staatkundig Gereformeerde Partij (SGP),3129
West Betuwe,Forum voor Democratie,1786
West Betuwe,Partij van de Arbeid (P.v.d.A.),1424
West Betuwe,ChristenUnie,1384
West Betuwe,SP (Socialistische Partij),1286
West Betuwe,JA21,928
West Betuwe,GROENLINKS,909
West Betuwe,Partij voor de Dieren,815
West Betuwe,Volt,490
West Betuwe,BBB,357
West Betuwe,50PLUS,312
West Betuwe,DENK,115
West Betuwe,CODE ORANJE,89
West Betuwe,Splinter,73
West Betuwe,Trots op Nederland (TROTS),59
West Betuwe,BIJ1,50
West Betuwe,JONG,41
West Betuwe,Piratenpartij,33
West Betuwe,NIDA,29
West Betuwe,Lijst Henk Krol,27
West Betuwe,NLBeter,19
West Betuwe,"Blanco (Zeven, A.J.L.B.)",18
West Betuwe,JEZUS LEEFT,15
West Betuwe,OPRECHT,15
West Betuwe,DE FEESTPARTIJ (DFP),11
West Betuwe,LP (Libertaire Partij),4
West Maas en Waal,VVD,4032
West Maas en Waal,PVV (Partij voor de Vrijheid),1760
West Maas en Waal,CDA,1551
West Maas en Waal,D66,1473
West Maas en Waal,SP (Socialistische Partij),1122
West Maas en Waal,Forum voor Democratie,560
West Maas en Waal,Partij van de Arbeid (P.v.d.A.),461
West Maas en Waal,GROENLINKS,356
West Maas en Waal,Partij voor de Dieren,346
West Maas en Waal,JA21,342
West Maas en Waal,BBB,188
West Maas en Waal,50PLUS,183
West Maas en Waal,Volt,156
West Maas en Waal,ChristenUnie,102
West Maas en Waal,CODE ORANJE,55
West Maas en Waal,Piratenpartij,25
West Maas en Waal,Splinter,23
West Maas en Waal,Trots op Nederland (TROTS),23
West Maas en Waal,"Blanco (Zeven, A.J.L.B.)",20
West Maas en Waal,Staatkundig Gereformeerde Partij (SGP),18
West Maas en Waal,Lijst Henk Krol,16
West Maas en Waal,BIJ1,13
West Maas en Waal,JONG,13
West Maas en Waal,DENK,12
West Maas en Waal,DE FEESTPARTIJ (DFP),9
West Maas en Waal,NIDA,9
West Maas en Waal,LP (Libertaire Partij),4
West Maas en Waal,NLBeter,4
West Maas en Waal,OPRECHT,3
West Maas en Waal,JEZUS LEEFT,2
Westerkwartier,VVD,6573
Westerkwartier,CDA,5897
Westerkwartier,D66,4818
Westerkwartier,ChristenUnie,3925
Westerkwartier,PVV (Partij voor de Vrijheid),3903
Westerkwartier,Partij van de Arbeid (P.v.d.A.),2898
Westerkwartier,SP (Socialistische Partij),2731
Westerkwartier,Forum voor Democratie,2105
Westerkwartier,GROENLINKS,1934
Westerkwartier,BBB,1750
Westerkwartier,Partij voor de Dieren,1188
Westerkwartier,JA21,726
Westerkwartier,Staatkundig Gereformeerde Partij (SGP),695
Westerkwartier,Volt,592
Westerkwartier,50PLUS,325
Westerkwartier,CODE ORANJE,111
Westerkwartier,Splinter,87
Westerkwartier,BIJ1,84
Westerkwartier,Trots op Nederland (TROTS),76
Westerkwartier,Piratenpartij,58
Westerkwartier,JONG,54
Westerkwartier,JEZUS LEEFT,39
Westerkwartier,DENK,34
Westerkwartier,Lijst Henk Krol,34
Westerkwartier,DE FEESTPARTIJ (DFP),31
Westerkwartier,OPRECHT,31
Westerkwartier,NLBeter,29
Westerkwartier,LP (Libertaire Partij),11
Westerkwartier,Vrij en Sociaal Nederland,11
Westerkwartier,NIDA,6
Westerkwartier,U-Buntu Connected Front,1
Westerveld,VVD,3202
Westerveld,D66,1837
Westerveld,CDA,1465
Westerveld,PVV (Partij voor de Vrijheid),1264
Westerveld,Partij van de Arbeid (P.v.d.A.),1208
Westerveld,SP (Socialistische Partij),829
Westerveld,Partij voor de Dieren,803
Westerveld,GROENLINKS,651
